2015147	3 3 1	7	44,354,272	13789	1,040	15726	346	 	 	2015-06-03
2015146	4 6 1	11	43,979,968	13191	1,040	 	 	35099	173	2015-06-02
2015145	1 9 7	17	41,867,518	16269	1,040	 	 	36280	173	2015-06-01
2015144	9 8 0	17	41,242,580	16060	1,040	 	 	43416	173	2015-05-31
2015143	8 8 0	16	41,583,884	9040	1,040	13102	346	 	 	2015-05-30
2015142	3 6 0	9	43,865,508	15297	1,040	 	 	33916	173	2015-05-29
2015141	8 1 2	11	44,561,600	9264	1,040	 	 	15989	173	2015-05-28
2015140	7 5 5	17	43,259,124	11336	1,040	17258	346	 	 	2015-05-27
2015139	3 3 9	15	44,678,332	12576	1,040	17731	346	 	 	2015-05-26
2015138	1 8 2	11	43,161,482	29094	1,040	 	 	35612	173	2015-05-25
2015137	2 3 9	14	43,312,828	13855	1,040	 	 	34214	173	2015-05-24
2015136	3 7 8	18	39,945,484	25917	1,040	 	 	40108	173	2015-05-23
2015135	2 3 1	6	43,203,748	9362	1,040	 	 	37359	173	2015-05-22
2015134	6 6 1	13	41,296,824	9100	1,040	12761	346	 	 	2015-05-21
2015133	0 0 1	1	46,927,936	6010	1,040	7242	346	 	 	2015-05-20
2015132	6 8 5	19	45,885,386	14347	1,040	 	 	37074	173	2015-05-19
2015131	4 7 1	12	44,319,736	39415	1,040	 	 	67430	173	2015-05-18
2015130	2 1 8	11	43,220,828	15555	1,040	 	 	31874	173	2015-05-17
2015129	0 5 5	10	41,602,500	10501	1,040	13774	346	 	 	2015-05-16
2015128	3 1 3	7	45,536,566	19943	1,040	14949	346	 	 	2015-05-15
2015127	0 9 7	16	47,210,360	17525	1,040	 	 	36160	173	2015-05-14
2015126	9 7 1	17	45,281,694	9289	1,040	 	 	25878	173	2015-05-13
2015125	2 5 9	16	44,029,720	16833	1,040	 	 	37244	173	2015-05-12
2015124	5 9 9	23	44,177,644	6864	1,040	6558	346	 	 	2015-05-11
2015123	2 4 0	6	45,210,032	4788	1,040	 	 	20428	173	2015-05-10
2015122	2 7 4	13	43,836,776	12338	1,040	 	 	31472	173	2015-05-09
2015121	2 2 7	11	48,333,516	17065	1,040	15556	346	 	 	2015-05-08
2015120	7 8 4	19	46,512,272	26247	1,040	 	 	51188	173	2015-05-07
2015119	0 7 9	16	47,030,176	12365	1,040	 	 	24781	173	2015-05-06
2015118	6 0 7	13	47,301,152	47714	1,040	 	 	54574	173	2015-05-05
2015117	7 1 6	14	47,307,612	28627	1,040	 	 	63971	173	2015-05-04
2015116	7 7 1	15	46,162,620	17210	1,040	17733	346	 	 	2015-05-03
2015115	5 9 8	22	43,143,772	15905	1,040	 	 	24002	173	2015-05-02
2015114	8 4 4	16	41,920,354	9353	1,040	8466	346	 	 	2015-05-01
2015113	4 0 5	9	46,792,816	10270	1,040	 	 	26227	173	2015-04-30
2015112	4 5 1	10	48,326,668	6778	1,040	 	 	21742	173	2015-04-29
2015111	8 7 1	16	46,770,614	11664	1,040	 	 	32455	173	2015-04-28
2015110	9 8 8	25	46,508,646	13326	1,040	14753	346	 	 	2015-04-27
2015109	4 7 4	15	46,639,354	13228	1,040	17441	346	 	 	2015-04-26
2015108	7 5 8	20	45,858,280	21923	1,040	 	 	35110	173	2015-04-25
2015107	4 1 5	10	47,870,438	32888	1,040	 	 	51604	173	2015-04-24
2015106	2 4 1	7	47,984,092	11242	1,040	 	 	26252	173	2015-04-23
2015105	1 3 9	13	47,252,172	18027	1,040	 	 	40184	173	2015-04-22
2015104	6 7 4	17	47,422,588	9499	1,040	 	 	28936	173	2015-04-21
2015103	7 7 6	20	46,913,094	13499	1,040	15691	346	 	 	2015-04-20
2015102	9 3 6	18	45,473,622	18582	1,040	 	 	78718	173	2015-04-19
2015101	4 3 8	15	42,888,376	35141	1,040	 	 	47986	173	2015-04-18
2015100	8 8 7	23	46,966,298	12620	1,040	16433	346	 	 	2015-04-17
2015099	3 2 6	11	47,604,268	19413	1,040	 	 	35425	173	2015-04-16
2015098	3 0 9	12	49,096,376	21758	1,040	 	 	31510	173	2015-04-15
2015097	2 6 8	16	45,855,560	20260	1,040	 	 	29706	173	2015-04-14
2015096	7 9 6	22	47,564,514	7376	1,040	 	 	21882	173	2015-04-13
2015095	7 4 6	17	43,384,886	24077	1,040	 	 	36045	173	2015-04-12
2015094	5 6 5	16	45,586,904	8516	1,040	12166	346	 	 	2015-04-11
2015093	3 6 7	16	47,940,836	13912	1,040	 	 	24087	173	2015-04-10
2015092	6 3 4	13	45,528,284	16730	1,040	 	 	34927	173	2015-04-09
2015091	3 4 9	16	45,105,812	15673	1,040	 	 	29157	173	2015-04-08
2015090	8 9 9	26	46,051,110	13614	1,040	13859	346	 	 	2015-04-07
2015089	8 3 6	17	41,742,746	40415	1,040	 	 	64666	173	2015-04-06
2015088	9 5 5	19	43,286,110	11376	1,040	16116	346	 	 	2015-04-05
2015087	3 1 4	8	42,400,492	14942	1,040	 	 	26535	173	2015-04-04
2015086	4 7 2	13	51,102,492	13421	1,040	 	 	25920	173	2015-04-03
2015085	9 4 7	20	44,787,182	24114	1,040	 	 	30039	173	2015-04-02
2015084	7 1 8	16	47,715,306	8322	1,040	 	 	13313	173	2015-04-01
2015083	1 7 8	16	45,361,248	39720	1,040	 	 	63815	173	2015-03-31
2015082	0 6 9	15	46,106,638	19105	1,040	 	 	37311	173	2015-03-30
2015081	2 2 4	8	44,000,686	10294	1,040	12272	346	 	 	2015-03-29
2015080	8 1 0	9	42,557,370	12100	1,040	 	 	23773	173	2015-03-28
2015079	6 2 2	10	45,574,610	8500	1,040	13687	346	 	 	2015-03-27
2015078	4 9 1	14	45,929,990	16537	1,040	 	 	47952	173	2015-03-26
2015077	3 0 1	4	45,250,422	10040	1,040	 	 	16923	173	2015-03-25
2015076	2 8 8	18	46,972,798	10993	1,040	16542	346	 	 	2015-03-24
2015075	4 9 0	13	46,331,494	22546	1,040	 	 	38559	173	2015-03-23
2015074	8 4 0	12	47,772,670	10253	1,040	 	 	26718	173	2015-03-22
2015073	6 8 0	14	43,847,292	16536	1,040	 	 	28885	173	2015-03-21
2015072	5 6 1	12	46,638,822	51407	1,040	 	 	53083	173	2015-03-20
2015071	8 0 7	15	47,376,048	20954	1,040	 	 	52527	173	2015-03-19
2015070	1 9 6	16	45,881,580	16014	1,040	 	 	50925	173	2015-03-18
2015069	1 5 8	14	44,861,266	21488	1,040	 	 	43557	173	2015-03-17
2015068	7 5 7	19	44,329,286	10523	1,040	19106	346	 	 	2015-03-16
2015067	4 4 2	10	42,858,374	11780	1,040	14017	346	 	 	2015-03-15
2015066	6 8 8	22	41,863,006	14300	1,040	15618	346	 	 	2015-03-14
2015065	7 9 9	25	46,189,722	10724	1,040	10547	346	 	 	2015-03-13
2015064	3 6 8	17	44,249,182	35559	1,040	 	 	50169	173	2015-03-12
2015063	5 4 7	16	45,371,472	16661	1,040	 	 	50395	173	2015-03-11
2015062	8 2 7	17	42,617,306	20011	1,040	 	 	26477	173	2015-03-10
2015061	2 8 5	15	41,148,488	16919	1,040	 	 	40351	173	2015-03-09
2015060	6 4 0	10	39,901,920	10319	1,040	 	 	15213	173	2015-03-08
2015059	8 8 9	25	42,254,112	13094	1,040	15147	346	 	 	2015-03-07
2015058	5 6 9	20	41,675,758	32180	1,040	 	 	40972	173	2015-03-06
2015057	8 5 6	19	39,611,628	29793	1,040	 	 	33248	173	2015-03-05
2015056	7 8 3	18	39,377,714	29083	1,040	 	 	55988	173	2015-03-04
2015055	4 6 4	14	39,988,896	11231	1,040	11809	346	 	 	2015-03-03
2015054	3 9 5	17	38,054,136	9101	1,040	 	 	29751	173	2015-03-02
2015053	6 2 2	10	38,631,400	13484	1,040	13498	346	 	 	2015-03-01
2015052	1 9 7	17	38,963,316	8527	1,040	 	 	26194	173	2015-02-28
2015051	1 6 3	10	39,256,502	7532	1,040	 	 	25803	173	2015-02-27
2015050	6 8 3	17	37,250,176	12226	1,040	 	 	39155	173	2015-02-26
2015049	0 4 3	7	33,739,650	7323	1,040	 	 	14684	173	2015-02-25
2015048	4 7 2	13	38,984,002	16449	1,040	 	 	29288	173	2015-02-17
2015047	7 9 9	25	41,979,436	9035	1,040	11272	346	 	 	2015-02-16
2015046	6 3 6	15	45,476,874	6479	1,040	7984	346	 	 	2015-02-15
2015045	6 5 6	17	46,120,772	9826	1,040	9809	346	 	 	2015-02-14
2015044	8 6 1	15	47,861,374	16068	1,040	 	 	46879	173	2015-02-13
2015043	2 2 4	8	49,707,152	17191	1,040	17233	346	 	 	2015-02-12
2015042	5 2 1	8	48,338,098	27098	1,040	 	 	43113	173	2015-02-11
2015041	7 9 4	20	48,684,334	13962	1,040	 	 	44821	173	2015-02-10
2015040	0 7 6	13	46,847,258	8294	1,040	 	 	24463	173	2015-02-09
2015039	0 9 4	13	52,292,128	7422	1,040	 	 	25944	173	2015-02-08
2015038	0 4 3	7	47,290,592	9203	1,040	 	 	29492	173	2015-02-07
2015037	8 3 3	14	54,291,308	25377	1,040	19785	346	 	 	2015-02-06
2015036	2 7 5	14	47,797,202	17240	1,040	 	 	43368	173	2015-02-05
2015035	7 4 4	15	51,732,834	9504	1,040	13641	346	 	 	2015-02-04
2015034	1 7 8	16	48,805,874	12065	1,040	 	 	21072	173	2015-02-03
2015033	1 5 0	6	49,927,358	9996	1,040	 	 	18402	173	2015-02-02
2015032	7 1 1	9	49,289,068	9757	1,040	5955	346	 	 	2015-02-01
2015031	1 1 7	9	51,632,326	19484	1,040	20873	346	 	 	2015-01-31
2015030	2 7 8	17	51,807,306	17164	1,040	 	 	38495	173	2015-01-30
2015029	3 6 7	16	50,577,200	23054	1,040	 	 	63484	173	2015-01-29
2015028	2 8 3	13	50,215,716	22491	1,040	 	 	41379	173	2015-01-28
2015027	4 5 2	11	50,801,582	10333	1,040	 	 	26436	173	2015-01-27
2015026	0 6 8	14	51,361,490	24448	1,040	 	 	35255	173	2015-01-26
2015025	2 1 8	11	48,658,172	59286	1,040	 	 	48598	173	2015-01-25
2015024	8 7 5	20	50,564,816	27140	1,040	 	 	54506	173	2015-01-24
2015023	3 2 5	10	51,394,134	23624	1,040	 	 	47318	173	2015-01-23
2015022	9 8 2	19	50,511,014	11071	1,040	 	 	29204	173	2015-01-22
2015021	7 0 0	7	52,350,800	8644	1,040	9846	346	 	 	2015-01-21
2015020	7 3 1	11	49,719,960	20017	1,040	 	 	39758	173	2015-01-20
2015019	9 0 9	18	50,571,314	21168	1,040	17444	346	 	 	2015-01-19
2015018	9 0 2	11	49,691,590	13042	1,040	 	 	25489	173	2015-01-18
2015017	0 2 7	9	47,219,010	7388	1,040	 	 	13203	173	2015-01-17
2015016	6 5 6	17	52,049,830	10512	1,040	11598	346	 	 	2015-01-16
2015015	2 0 7	9	51,270,418	16114	1,040	 	 	31695	173	2015-01-15
2015014	4 0 2	6	50,221,528	15432	1,040	 	 	26100	173	2015-01-14
2015013	7 6 4	17	54,263,750	21623	1,040	 	 	28877	173	2015-01-13
2015012	0 4 7	11	49,689,566	10462	1,040	 	 	24723	173	2015-01-12
2015011	6 6 0	12	51,453,928	15762	1,040	15660	346	 	 	2015-01-11
2015010	5 9 9	23	49,660,662	7758	1,040	9106	346	 	 	2015-01-10
2015009	7 3 0	10	50,660,374	12357	1,040	 	 	28785	173	2015-01-09
2015008	9 1 9	19	47,797,862	15895	1,040	14349	346	 	 	2015-01-08
2015007	0 5 5	10	51,106,722	15733	1,040	14591	346	 	 	2015-01-07
2015006	0 5 3	8	49,375,864	11307	1,040	 	 	29632	173	2015-01-06
2015005	0 3 1	4	52,263,196	9537	1,040	 	 	26544	173	2015-01-05
2015004	9 3 7	19	50,201,356	12417	1,040	 	 	28330	173	2015-01-04
2015003	0 2 9	11	50,112,068	13579	1,040	 	 	18312	173	2015-01-03
2015002	0 4 7	11	48,854,690	9586	1,040	 	 	21982	173	2015-01-02
2015001	2 4 5	11	46,560,598	21912	1,040	 	 	38322	173	2015-01-01
2014357	6 1 0	7	51,476,826	8734	1,040	 	 	26321	173	2014-12-31
2014356	3 7 1	11	51,968,758	7927	1,040	 	 	14842	173	2014-12-30
2014355	7 7 3	17	51,823,826	9692	1,040	13994	346	 	 	2014-12-29
2014354	7 1 3	11	52,294,538	10464	1,040	 	 	27739	173	2014-12-28
2014353	5 1 5	11	49,585,110	21742	1,040	19481	346	 	 	2014-12-27
2014352	7 2 7	16	51,537,854	22989	1,040	15004	346	 	 	2014-12-26
2014351	5 0 5	10	49,872,876	15648	1,040	15453	346	 	 	2014-12-25
2014350	2 2 3	7	50,149,968	10419	1,040	8275	346	 	 	2014-12-24
2014349	7 7 1	15	50,366,000	11531	1,040	21848	346	 	 	2014-12-23
2014348	5 2 2	9	49,233,062	10842	1,040	11158	346	 	 	2014-12-22
2014347	9 9 8	26	51,576,586	16727	1,040	13868	346	 	 	2014-12-21
2014346	3 5 1	9	49,200,212	14026	1,040	 	 	34207	173	2014-12-20
2014345	6 9 5	20	52,372,578	24406	1,040	 	 	47712	173	2014-12-19
2014344	2 0 9	11	52,265,832	18031	1,040	 	 	36725	173	2014-12-18
2014343	6 1 4	11	49,198,572	14106	1,040	 	 	43482	173	2014-12-17
2014342	7 9 7	23	50,064,500	7799	1,040	6370	346	 	 	2014-12-16
2014341	7 7 3	17	51,672,844	8182	1,040	12305	346	 	 	2014-12-15
2014340	3 7 0	10	51,593,314	30425	1,040	 	 	40157	173	2014-12-14
2014339	6 4 9	19	49,832,954	20740	1,040	 	 	39610	173	2014-12-13
2014338	9 1 7	17	51,039,530	21876	1,040	 	 	48397	173	2014-12-12
2014337	6 6 8	20	52,071,446	23692	1,040	27757	346	 	 	2014-12-11
2014336	5 1 3	9	52,184,810	30005	1,040	 	 	43641	173	2014-12-10
2014335	4 0 7	11	51,029,194	17596	1,040	 	 	36721	173	2014-12-09
2014334	1 4 2	7	49,904,372	15293	1,040	 	 	30902	173	2014-12-08
2014333	4 3 7	14	49,273,318	47638	1,040	 	 	69682	173	2014-12-07
2014332	3 3 0	6	50,503,352	10346	1,040	12748	346	 	 	2014-12-06
2014331	2 8 7	17	52,116,258	18285	1,040	 	 	50818	173	2014-12-05
2014330	6 1 4	11	50,831,540	15994	1,040	 	 	41826	173	2014-12-04
2014329	7 8 5	20	49,097,952	18391	1,040	 	 	41544	173	2014-12-03
2014328	3 6 2	11	47,610,308	25005	1,040	 	 	53993	173	2014-12-02
2014327	0 8 8	16	46,536,152	8461	1,040	11255	346	 	 	2014-12-01
2014326	9 7 8	24	46,927,734	12143	1,040	 	 	29605	173	2014-11-30
2014325	2 8 8	18	47,373,766	12768	1,040	15077	346	 	 	2014-11-29
2014324	9 3 5	17	50,871,560	8754	1,040	 	 	34276	173	2014-11-28
2014323	9 4 5	18	50,277,544	17922	1,040	 	 	63297	173	2014-11-27
2014322	6 6 7	19	51,296,524	21744	1,040	17582	346	 	 	2014-11-26
2014321	9 7 4	20	51,964,228	12874	1,040	 	 	50433	173	2014-11-25
2014320	1 8 2	11	48,442,142	12712	1,040	 	 	30540	173	2014-11-24
2014319	7 7 4	18	51,608,554	19965	1,040	26498	346	 	 	2014-11-23
2014318	3 8 2	13	49,859,304	12271	1,040	 	 	38748	173	2014-11-22
2014317	0 4 1	5	51,209,372	10435	1,040	 	 	20970	173	2014-11-21
2014316	6 7 8	21	50,503,130	30661	1,040	 	 	36853	173	2014-11-20
2014315	3 1 2	6	51,638,900	6435	1,040	 	 	20259	173	2014-11-19
2014314	7 1 3	11	50,601,494	25880	1,040	 	 	40108	173	2014-11-18
2014313	1 9 2	12	50,907,618	12553	1,040	 	 	31986	173	2014-11-17
2014312	3 0 8	11	48,685,512	29400	1,040	 	 	58529	173	2014-11-16
2014311	2 9 6	17	47,095,892	23841	1,040	 	 	36226	173	2014-11-15
2014310	9 6 3	18	49,232,686	20563	1,040	 	 	67469	173	2014-11-14
2014309	4 6 1	11	47,729,156	10072	1,040	 	 	37492	173	2014-11-13
2014308	4 2 9	15	47,330,392	8139	1,040	 	 	17518	173	2014-11-12
2014307	6 4 2	12	47,280,830	18086	1,040	 	 	46049	173	2014-11-11
2014306	3 9 1	13	44,911,832	11523	1,040	 	 	29690	173	2014-11-10
2014305	4 7 4	15	44,309,884	17796	1,040	12990	346	 	 	2014-11-09
2014304	0 4 1	5	43,280,118	9558	1,040	 	 	23916	173	2014-11-08
2014303	9 4 9	22	46,151,680	13961	1,040	15703	346	 	 	2014-11-07
2014302	6 0 5	11	45,979,002	5539	1,040	 	 	11138	173	2014-11-06
2014301	2 1 3	6	47,265,612	17307	1,040	 	 	38522	173	2014-11-05
2014300	6 0 5	11	44,576,724	32549	1,040	 	 	42513	173	2014-11-04
2014299	5 5 7	17	42,493,620	24526	1,040	14549	346	 	 	2014-11-03
2014298	0 1 1	2	44,777,574	11936	1,040	9839	346	 	 	2014-11-02
2014297	1 6 1	8	46,002,198	21517	1,040	19524	346	 	 	2014-11-01
2014296	9 2 4	15	48,334,664	18068	1,040	 	 	35964	173	2014-10-31
2014295	8 2 9	19	47,458,786	11514	1,040	 	 	36808	173	2014-10-30
2014294	8 1 7	16	46,289,744	40836	1,040	 	 	25413	173	2014-10-29
2014293	0 8 1	9	46,601,538	12785	1,040	 	 	28808	173	2014-10-28
2014292	8 0 2	10	44,872,280	12359	1,040	 	 	29491	173	2014-10-27
2014291	0 7 3	10	45,784,310	8816	1,040	 	 	18804	173	2014-10-26
2014290	0 7 6	13	44,809,860	5775	1,040	 	 	14791	173	2014-10-25
2014289	4 7 5	16	44,534,502	38822	1,040	 	 	61832	173	2014-10-24
2014288	1 0 0	1	47,748,812	14043	1,040	10107	346	 	 	2014-10-23
2014287	7 3 8	18	46,866,466	20445	1,040	 	 	35970	173	2014-10-22
2014286	6 6 7	19	47,388,450	21890	1,040	15714	346	 	 	2014-10-21
2014285	1 3 9	13	45,988,652	14724	1,040	 	 	38872	173	2014-10-20
2014284	6 7 0	13	46,042,470	23178	1,040	 	 	49974	173	2014-10-19
2014283	1 5 0	6	44,953,264	15140	1,040	 	 	23934	173	2014-10-18
2014282	6 8 4	18	46,206,752	14402	1,040	 	 	46825	173	2014-10-17
2014281	3 3 9	15	46,252,948	12312	1,040	15455	346	 	 	2014-10-16
2014280	5 2 4	11	44,347,478	14883	1,040	 	 	30713	173	2014-10-15
2014279	0 6 6	12	46,340,008	16965	1,040	12917	346	 	 	2014-10-14
2014278	2 0 9	11	44,251,370	13945	1,040	 	 	28759	173	2014-10-13
2014277	6 6 9	21	48,751,706	23314	1,040	33637	346	 	 	2014-10-12
2014276	4 6 0	10	48,959,936	7355	1,040	 	 	24620	173	2014-10-11
2014275	8 9 7	24	51,509,678	12398	1,040	 	 	36571	173	2014-10-10
2014274	3 6 1	10	49,932,960	17150	1,040	 	 	40041	173	2014-10-09
2014273	3 7 0	10	48,877,282	12098	1,040	 	 	24342	173	2014-10-08
2014272	4 7 8	19	47,195,930	27004	1,040	 	 	44542	173	2014-10-07
2014271	3 9 2	14	45,126,412	8669	1,040	 	 	19953	173	2014-10-06
2014270	2 7 5	14	43,266,768	23327	1,040	 	 	33548	173	2014-10-05
2014269	9 4 2	15	41,550,458	6325	1,040	 	 	17841	173	2014-10-04
2014268	6 2 1	9	43,140,782	7415	1,040	 	 	8614	173	2014-10-03
2014267	1 6 2	9	41,500,822	7830	1,040	 	 	28976	173	2014-10-02
2014266	5 8 2	15	40,930,498	8142	1,040	 	 	33934	173	2014-10-01
2014265	5 0 2	7	45,535,404	8285	1,040	 	 	19612	173	2014-09-30
2014264	3 9 5	17	46,658,952	8156	1,040	 	 	20154	173	2014-09-29
2014263	3 0 4	7	46,078,156	13351	1,040	 	 	28117	173	2014-09-28
2014262	9 4 1	14	43,281,830	12057	1,040	 	 	27422	173	2014-09-27
2014261	9 8 8	25	47,231,304	14099	1,040	14301	346	 	 	2014-09-26
2014260	5 7 8	20	46,539,850	15369	1,040	 	 	35645	173	2014-09-25
2014259	5 5 1	11	46,834,578	20618	1,040	12473	346	 	 	2014-09-24
2014258	7 1 8	16	46,456,396	25626	1,040	 	 	32842	173	2014-09-23
2014257	1 9 4	14	43,949,200	26315	1,040	 	 	73513	173	2014-09-22
2014256	7 6 7	20	44,640,988	19258	1,040	19609	346	 	 	2014-09-21
2014255	3 9 5	17	43,970,340	19147	1,040	 	 	43536	173	2014-09-20
2014254	0 3 1	4	48,781,750	19169	1,040	 	 	28821	173	2014-09-19
2014253	2 9 8	19	47,893,436	19575	1,040	 	 	29282	173	2014-09-18
2014252	9 0 2	11	46,419,798	10578	1,040	 	 	28017	173	2014-09-17
2014251	4 2 4	10	49,944,766	18005	1,040	22526	346	 	 	2014-09-16
2014250	1 8 0	9	48,402,946	12857	1,040	 	 	28771	173	2014-09-15
2014249	2 8 1	11	47,010,764	19909	1,040	 	 	32800	173	2014-09-14
2014248	7 0 8	15	46,299,778	16974	1,040	 	 	25204	173	2014-09-13
2014247	7 1 4	12	47,158,704	25949	1,040	 	 	52751	173	2014-09-12
2014246	6 2 7	15	45,522,610	11530	1,040	 	 	30864	173	2014-09-11
2014245	6 0 8	14	42,603,812	22918	1,040	 	 	35084	173	2014-09-10
2014244	1 2 2	5	44,126,036	14425	1,040	13214	346	 	 	2014-09-09
2014243	8 7 6	21	40,613,072	15329	1,040	 	 	46485	173	2014-09-08
2014242	1 2 4	7	42,506,504	10906	1,040	 	 	26638	173	2014-09-07
2014241	1 4 3	8	41,877,858	15283	1,040	 	 	27317	173	2014-09-06
2014240	4 1 1	6	45,279,962	6289	1,040	6857	346	 	 	2014-09-05
2014239	5 5 2	12	44,945,280	14979	1,040	15542	346	 	 	2014-09-04
2014238	4 2 5	11	43,525,056	25386	1,040	 	 	40402	173	2014-09-03
2014237	2 6 0	8	42,623,784	8468	1,040	 	 	26624	173	2014-09-02
2014236	4 3 0	7	43,187,642	11089	1,040	 	 	24658	173	2014-09-01
2014235	3 3 0	6	44,146,634	9754	1,040	12079	346	 	 	2014-08-31
2014234	5 8 0	13	43,088,402	8696	1,040	 	 	28141	173	2014-08-30
2014233	2 8 3	13	43,826,884	9262	1,040	 	 	29484	173	2014-08-29
2014232	1 1 9	11	45,050,514	15669	1,040	9718	346	 	 	2014-08-28
2014231	8 0 3	11	43,453,076	19208	1,040	 	 	29800	173	2014-08-27
2014230	6 8 8	22	46,149,896	10333	1,040	10816	346	 	 	2014-08-26
2014229	6 8 1	15	44,291,432	11993	1,000	 	 	33449	160	2014-08-25
2014228	8 5 5	18	44,301,666	16742	1,000	15549	320	 	 	2014-08-24
2014227	7 0 3	10	43,745,456	26679	1,000	 	 	39552	160	2014-08-23
2014226	6 7 5	18	44,175,740	10515	1,000	 	 	41392	160	2014-08-22
2014225	9 0 2	11	44,575,160	15330	1,000	 	 	29451	160	2014-08-21
2014224	6 8 9	23	41,884,324	12940	1,000	 	 	21293	160	2014-08-20
2014223	4 4 4	12	46,561,702	35485	1,000	 	 	 	 	2014-08-19
2014222	6 7 2	15	46,146,104	15790	1,000	 	 	30206	160	2014-08-18
2014221	3 8 4	15	45,726,412	21285	1,000	 	 	34986	160	2014-08-17
2014220	6 2 8	16	43,160,200	28225	1,000	 	 	40991	160	2014-08-16
2014219	8 5 9	22	46,556,494	11100	1,000	 	 	21423	160	2014-08-15
2014218	2 3 8	13	44,301,710	14719	1,000	 	 	30252	160	2014-08-14
2014217	3 5 4	12	43,106,708	19592	1,000	 	 	40956	160	2014-08-13
2014216	9 3 8	20	42,759,754	21221	1,000	 	 	42594	160	2014-08-12
2014215	1 7 5	13	41,209,832	10863	1,000	 	 	28027	160	2014-08-11
2014214	7 7 0	14	43,985,988	21093	1,000	9193	320	 	 	2014-08-10
2014213	4 4 7	15	42,839,972	11864	1,000	11800	320	 	 	2014-08-09
2014212	5 5 3	13	46,524,396	7222	1,000	9792	320	 	 	2014-08-08
2014211	6 9 7	22	45,690,002	15491	1,000	 	 	56192	160	2014-08-07
2014210	5 8 5	18	46,341,180	16154	1,000	15195	320	 	 	2014-08-06
2014209	1 9 4	14	46,482,598	10460	1,000	 	 	26763	160	2014-08-05
2014208	2 4 1	7	45,781,598	11237	1,000	 	 	27046	160	2014-08-04
2014207	2 5 8	15	42,924,628	35098	1,000	 	 	47661	160	2014-08-03
2014206	6 5 7	18	42,093,298	9949	1,000	 	 	42884	160	2014-08-02
2014205	2 7 2	11	45,813,938	24521	1,000	25823	320	 	 	2014-08-01
2014204	2 8 4	14	44,549,286	14789	1,000	 	 	21332	160	2014-07-31
2014203	6 4 8	18	44,413,876	6130	1,000	 	 	19972	160	2014-07-30
2014202	6 2 7	15	43,610,444	26974	1,000	 	 	60622	160	2014-07-29
2014201	3 6 3	12	44,461,982	18956	1,000	16944	320	 	 	2014-07-28
2014200	5 8 3	16	43,183,178	18986	1,000	 	 	35965	160	2014-07-27
2014199	6 4 8	18	41,952,820	10557	1,000	 	 	20570	160	2014-07-26
2014198	9 8 0	17	44,423,464	10134	1,000	 	 	20279	160	2014-07-25
2014197	8 3 2	13	43,369,400	11393	1,000	 	 	27373	160	2014-07-24
2014196	8 8 3	19	45,134,548	13743	1,000	12538	320	 	 	2014-07-23
2014195	8 9 5	22	44,745,986	9705	1,000	 	 	27194	160	2014-07-22
2014194	6 2 6	14	44,376,558	17987	1,000	13938	320	 	 	2014-07-21
2014193	5 3 1	9	43,363,562	10778	1,000	 	 	33727	160	2014-07-20
2014192	2 0 8	10	41,752,332	12811	1,000	 	 	27454	160	2014-07-19
2014191	4 1 1	6	45,445,912	8512	1,000	8959	320	 	 	2014-07-18
2014190	5 9 7	21	44,479,066	10964	1,000	 	 	25946	160	2014-07-17
2014189	8 5 8	21	44,515,430	12749	1,000	10419	320	 	 	2014-07-16
2014188	9 6 5	20	45,117,154	26255	1,000	 	 	43473	160	2014-07-15
2014187	8 7 6	21	44,587,434	9222	1,000	 	 	27260	160	2014-07-14
2014186	2 8 4	14	43,623,752	9591	1,000	 	 	31297	160	2014-07-13
2014185	6 3 6	15	42,975,584	26599	1,000	21812	320	 	 	2014-07-12
2014184	3 9 7	19	43,488,668	8642	1,000	 	 	28520	160	2014-07-11
2014183	9 8 7	24	43,217,458	12490	1,000	 	 	31681	160	2014-07-10
2014182	8 0 4	12	44,259,704	9443	1,000	 	 	14655	160	2014-07-09
2014181	8 0 6	14	43,293,880	10756	1,000	 	 	19745	160	2014-07-08
2014180	1 9 9	19	44,551,920	7851	1,000	10245	320	 	 	2014-07-07
2014179	1 3 0	4	44,105,362	10681	1,000	 	 	20812	160	2014-07-06
2014178	0 7 7	14	46,570,396	12481	1,000	21532	320	 	 	2014-07-05
2014177	2 6 0	8	48,446,554	11609	1,000	 	 	20431	160	2014-07-04
2014176	6 8 5	19	48,322,042	16969	1,000	 	 	47427	160	2014-07-03
2014175	3 4 7	14	45,407,950	32313	1,000	 	 	50770	160	2014-07-02
2014174	6 5 9	20	46,087,300	6760	1,000	 	 	27487	160	2014-07-01
2014173	3 5 9	17	44,895,042	25145	1,000	 	 	32299	160	2014-06-30
2014172	8 4 3	15	43,377,408	24255	1,000	 	 	46803	160	2014-06-29
2014171	6 3 1	10	44,662,392	6441	1,000	 	 	18316	160	2014-06-28
2014170	6 3 0	9	46,378,156	25241	1,000	 	 	52886	160	2014-06-27
2014169	2 7 9	18	45,575,288	28694	1,000	 	 	42900	160	2014-06-26
2014168	4 8 1	13	44,971,920	9033	1,000	 	 	35885	160	2014-06-25
2014167	9 8 6	23	47,203,616	7130	1,000	 	 	17200	160	2014-06-24
2014166	3 1 6	10	45,020,512	11480	1,000	 	 	21501	160	2014-06-23
2014165	4 6 6	16	46,544,384	7037	1,000	6438	320	 	 	2014-06-22
2014164	3 4 1	8	44,511,804	12161	1,000	 	 	26291	160	2014-06-21
